10	0-0 1-0 2-0 3-1 4-2 4-3 5-4 6-5 7-5 8-6 9-7 10-8 11-8 12-9 13-10 13-11 14-12 15-12 16-13 17-14 18-15 19-17 20-18 21-16 22-23 23-23 24-19 25-20 26-21 27-22 28-22 29-24 30-25 31-28 31-29 31-30 32-26 33-27 34-40 35-41 36-42 37-32 37-33 38-31 39-34 40-35 41-36 42-36 43-37 44-38 45-39 46-39 47-43 48-43 49-43 50-43 51-44 52-44 53-45 54-46 54-47 55-48 56-49 57-49 58-49 59-50 60-51 61-52 62-53 63-54 64-55 65-56 65-57 66-58 67-59 68-62 69-63 70-64 71-61 72-60 73-65 
11	0-0 1-1 2-2 3-3 4-4 5-5 6-6 6-7 6-8 7-9 8-10 9-11 9-12 10-13 11-14 12-15 12-16 13-17 13-18 13-19 13-20 13-21 14-22 14-23 15-24 16-25 17-26 18-27 19-32 20-32 21-33 22-33 23-34 23-35 24-28 24-29 24-30 24-31 25-36 25-37 26-38 27-40 28-39 29-39 30-41 31-42 32-43 33-44 34-44 35-45 36-46 37-47 38-48 38-49 39-50 40-51 40-52 41-55 41-56 42-53 43-54 44-57 45-58 46-59 47-62 47-63 48-61 49-61 50-61 51-60 52-60 53-64 54-65 55-66 55-67 56-68 57-69 58-70 59-71 60-72 61-73 62-74 
12	0-0 0-1 0-2 1-3 2-4 3-5 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 11-13 12-14 13-16 14-17 15-15 16-18 16-19 17-20 18-21 19-22 20-23 21-24 22-25 23-26 23-27 24-28 25-29 26-30 27-31 28-32 29-33 30-34 31-35 32-36 33-37 34-38 35-39 36-40 37-40 38-41 38-42 39-43 40-43 41-44 41-45 42-46 43-47 44-48 45-48 46-48 47-49 47-50 48-51 49-51 50-51 51-52 52-53 53-54 54-55 55-55 56-56 57-57 58-57 59-57 60-58 61-59 62-60 63-60 64-60 65-61 66-62 67-63 68-65 69-64 70-66 71-67 72-68 73-69 74-70 75-71 
13	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-11 8-12 8-13 9-14 10-14 11-14 12-15 12-16 13-7 13-8 14-9 15-10 16-17 17-18 18-19 19-20 20-20 21-21 22-22 23-23 24-24 25-25 26-26 
14	0-0 1-1 2-2 3-2 4-3 5-4 6-5 7-7 8-6 9-6 10-10 11-10 12-10 13-11 14-8 15-9 16-12 17-13 18-14 19-15 20-16 21-17 21-18 22-20 23-19 24-19 25-21 26-22 27-23 28-24 29-25 30-26 31-27 32-28 33-29 34-30 35-31 36-32 37-33 38-33 39-34 40-35 41-36 42-38 43-37 44-39 45-39 46-40 47-41 48-41 49-42 50-43 51-45 52-44 53-46 54-47 54-48 55-49 56-49 57-49 58-50 
15	0-0 1-1 2-2 3-3 4-4 5-5 6-6 6-7 7-8 8-8 9-9 10-10 11-11 12-12 12-13 13-15 14-14 15-16 16-17 17-18 18-18 19-19 19-20 19-21 20-24 21-22 21-23 22-25 23-26 24-27 25-28 
16	0-0 1-1 2-2 3-3 4-4 4-5 5-6 5-7 6-8 6-9 6-10 6-11 6-12 6-13 6-14 6-15 7-16 8-16 9-17 9-18 10-19 11-20 12-20 13-22 14-23 14-24 15-21 16-21 17-25 18-25 19-28 19-29 20-26 21-27 22-30 23-30 24-31 25-31 26-33 27-34 27-35 28-32 29-32 30-36 31-36 32-37 33-38 34-39 35-40 36-45 37-45 38-44 39-44 40-46 40-47 41-48 42-49 43-51 44-50 45-50 46-50 47-52 48-41 49-42 50-43 51-43 52-43 53-56 54-57 55-53 55-54 55-55 56-58 57-59 58-60 59-60 60-61 61-62 62-63 63-64 64-65 64-66 65-67 66-67 67-68 68-68 69-69 70-70 71-71 72-72 73-73 74-74 75-75 76-75 77-76 78-76 79-76 80-77 81-78 
17	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 16-16 16-17 17-18 17-19 18-20 18-21 19-22 20-23 21-24 22-24 23-25 23-26 24-27 25-28 26-29 26-30 27-31 28-32 29-32 30-32 31-33 32-35 33-35 34-34 35-34 36-36 37-37 37-38 38-39 39-40 40-41 41-42 42-43 43-45 44-44 45-46 
18	0-0 1-0 2-3 2-4 3-5 4-5 5-1 6-1 7-2 8-6 9-6 10-7 11-8 12-9 12-10 13-11 14-12 15-12 16-13 17-14 18-15 19-16 20-17 21-18 22-19 23-19 24-20 25-21 26-22 26-23 27-24 28-24 29-25 30-26 31-26 32-27 33-28 34-29 34-30 35-34 36-34 37-35 38-36 39-37 40-38 41-39 42-31 43-32 44-33 45-33 46-40 
19	0-0 1-1 2-1 3-1 4-3 5-2 6-2 7-4 8-5 9-6 10-7 11-7 12-8 12-9 13-10 14-11 15-12 16-12 17-13 18-17 19-17 20-17 21-15 21-16 22-14 23-14 24-14 25-18 26-19 27-20 28-21 29-22 30-23 30-24 31-25 32-28 33-29 34-26 35-27 36-27 37-27 38-30 39-31 40-32 41-33 42-34 43-35 44-36 45-38 46-38 47-37 48-39 49-39 50-39 51-40 51-41 52-42 53-43 54-45 54-46 55-44 56-44 57-47 58-48 59-49 60-50 61-51 62-54 63-55 64-52 65-53 66-53 67-53 68-56 
20	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 7-8 7-9 8-10 9-11 10-11 11-12 12-13 13-14 
21	0-0 1-1 2-2 3-3 4-4 5-4 6-5 7-6 8-7 9-8 10-15 11-15 12-12 13-13 14-14 15-14 16-14 17-16 18-17 19-17 20-19 21-19 22-18 23-18 24-24 24-25 24-26 25-27 26-27 27-20 27-21 28-22 29-23 30-9 31-10 32-11 33-28 34-29 35-47 36-46 37-48 38-49 39-50 39-51 40-43 41-43 42-43 43-42 44-45 45-45 46-44 47-44 48-41 49-40 50-39 51-36 52-36 53-37 54-38 55-38 56-30 57-31 58-32 59-33 60-34 61-35 
22	0-0 1-1 1-2 2-3 2-4 2-5 3-6 4-7 5-8 6-9 7-10 8-10 9-10 10-11 10-12 11-13 12-14 13-15 14-16 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 
23	0-0 1-1 2-2 3-4 4-3 5-5 6-6 7-7 8-8 9-9 10-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17 17-18 18-19 19-23 20-22 21-22 22-24 22-25 23-26 24-20 25-21 26-21 27-27 28-28 29-29 30-31 31-32 32-30 33-30 34-33 35-33 36-33 37-34 37-35 38-37 39-36 40-38 41-39 
24	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-9 8-9 9-8 10-8 11-10 12-11 13-11 14-12 15-13 16-14 17-15 18-16 18-17 19-18 19-19 19-20 20-23 20-24 21-21 21-22 22-25 23-26 24-27 25-27 26-28 27-29 28-30 28-31 28-32 28-33 29-34 30-34 31-34 32-36 33-35 34-37 35-38 35-39 36-40 37-41 38-41 39-42 40-42 41-43 42-44 43-44 44-45 45-45 46-46 47-47 48-48 49-49 50-50 51-50 52-51 53-52 54-53 55-54 56-55 57-56 57-57 57-58 58-59 59-60 60-61 61-63 62-63 63-62 64-64 65-64 66-64 67-65 68-65 69-66 70-66 71-67 72-68 73-69 74-70 75-73 75-74 76-75 77-71 78-72 79-76 80-77 81-78 82-79 83-80 83-81 84-82 85-83 86-84 87-85 
25	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 7-7 8-8 9-8 10-9 11-10 12-11 13-12 14-13 15-13 16-14 17-15 18-15 19-15 20-16 21-17 22-18 23-19 24-22 25-21 26-21 27-20 28-23 29-23 30-24 31-25 32-25 33-26 34-27 35-28 36-29 37-31 38-30 39-30 40-30 41-32 42-33 43-34 
26	0-0 1-1 2-2 3-3 4-3 5-4 6-6 6-7 7-5 8-5 9-8 10-8 11-9 12-9 13-10 14-11 15-12 16-13 17-14 18-15 19-16 
27	0-0 1-0 2-1 3-2 4-4 4-5 5-3 6-3 7-6 7-7 8-8 9-9 10-10 11-10 12-10 13-11 13-12 14-13 15-14 16-15 17-17 18-17 19-16 20-18 21-19 22-20 23-21 24-23 25-23 26-22 27-22 28-24 29-24 30-25 31-26 32-26 33-27 
28	0-0 1-0 2-1 3-2 3-3 4-4 5-5 6-6 7-7 8-8 8-9 9-10 10-11 11-12 12-13 12-14 13-15 14-15 15-16 16-17 17-18 18-19 19-20 20-21 20-22 
29	0-0 1-1 2-2 2-3 3-4 4-5 4-6 5-7 6-8 7-9 8-10 9-10 10-10 11-11 11-12 12-13 13-13 14-14 15-15 16-16 17-17 17-18 
30	0-0 1-1 2-3 3-2 4-4 4-5 5-6 5-7 6-8 7-8 8-9 8-10 9-11 10-15 10-16 11-13 11-14 12-12 13-12 14-17 15-18 
31	0-0 0-1 0-2 0-3 1-6 1-7 2-4 2-5 3-8 4-9 4-10 5-11 6-12 7-13 7-14 7-15 8-16 9-17 
32	0-0 1-1 2-2 3-5 4-3 5-4 6-6 7-7 8-8 9-9 10-10 11-11 11-12 12-13 13-14 14-15 15-15 16-15 17-16 18-17 19-18 20-19 21-20 22-21 22-22 
33	0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 7-7 8-8 9-9 10-10 11-11 12-12 13-12 14-13 15-13 16-14 17-15 
34	0-0 1-1 2-3 3-3 4-2 5-4 6-5 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-14 14-15 15-15 16-12 17-16 
35	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 
36	0-0 1-1 2-2 3-3 4-4 5-5 6-9 7-6 7-7 7-8 8-10 9-10 10-11 11-12 12-13 13-14 14-15 15-16 16-16 17-17 18-17 19-18 20-19 21-20 21-21 
37	0-0 1-1 2-2 2-3 3-4 4-4 5-5 6-7 7-6 8-6 9-8 10-9 11-10 12-11 13-12 14-12 15-13 16-14 17-15 18-15 19-16 20-17 21-18 22-19 23-20 24-21 25-22 26-22 27-23 28-24 29-24 30-24 31-24 32-25 
38	0-0 1-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 7-9 7-10 7-11 8-12 9-12 10-13 11-14 12-15 13-16 14-17 15-18 16-19 17-20 18-20 19-21 20-22 21-23 22-24 
39	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-10 8-7 8-8 9-9 10-11 11-12 12-13 13-13 14-14 15-15 16-16 16-17 
40	0-0 1-1 2-2 3-3 4-4 5-5 6-6 6-7 7-8 8-9 9-10 9-11 10-12 11-13 12-14 13-15 13-16 14-17 15-18 16-19 17-20 17-21 17-22 18-23 19-24 20-25 21-25 22-26 23-27 24-28 25-29 25-30 26-31 26-32 
41	0-0 1-1 2-3 2-4 3-2 4-2 5-12 5-13 5-14 6-15 7-16 7-17 8-9 8-10 9-11 10-7 11-8 12-5 12-6 13-18 14-19 15-20 16-21 17-22 18-23 19-24 
42	0-0 1-1 2-2 3-3 4-4 5-8 5-9 6-5 6-6 7-7 8-7 9-10 10-11 11-11 12-12 12-13 12-14 13-15 14-16 15-22 15-23 16-17 16-18 16-19 17-20 18-21 19-26 20-26 21-27 22-24 22-25 23-28 23-29 23-30 24-31 24-32 25-33 26-34 27-34 28-35 28-36 29-37 30-38 31-39 32-40 33-41 34-42 35-43 35-44 36-45 37-46 38-46 39-48 39-49 40-47 41-51 42-50 43-52 44-53 45-54 46-54 47-54 48-55 49-56 50-57 51-59 52-58 53-60 54-61 55-61 56-62 57-62 58-63 59-64 60-66 61-65 62-67 62-68 63-69 64-70 64-71 65-72 66-73 67-74 68-75 68-76 
43	0-0 1-0 2-1 3-2 4-3 5-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 17-18 18-19 19-20 20-21 21-22 22-23 22-24 23-26 23-27 24-25 25-28 26-28 27-29 28-30 29-31 30-31 31-32 31-33 32-34 32-35 33-36 34-37 34-38 
44	0-5 1-6 2-1 3-0 4-2 5-2 6-3 7-4 8-7 9-8 10-8 11-9 12-10 13-11 14-12 14-13 15-14 16-15 16-16 16-17 17-18 18-19 19-20 20-21 20-22 21-23 21-24 22-25 23-26 23-27 
45	0-0 0-1 0-2 1-3 2-4 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-14 14-18 15-19 16-20 16-21 17-22 18-15 19-16 20-17 21-23 22-26 22-27 23-28 24-29 24-30 25-24 25-25 26-31 26-32 27-33 28-34 29-35 29-36 29-37 30-38 
46	0-0 1-1 2-3 3-2 4-4 5-5 6-6 7-7 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-19 19-20 20-18 21-21 21-22 22-23 23-24 24-24 25-25 26-26 27-27 28-28 29-28 30-29 30-30 31-31 32-32 33-33 33-34 
47	0-5 1-6 2-1 3-0 4-2 5-3 6-4 7-7 8-9 9-8 10-8 11-10 12-11 13-12 13-13 14-14 15-15 15-16 15-17 16-18 17-19 18-20 19-21 19-22 20-23 20-24 21-25 22-26 22-27 
48	0-1 0-2 1-0 2-3 3-4 4-5 4-6 5-7 6-8 7-9 8-10 8-11 9-12 10-13 10-14 10-15 11-16 12-17 13-18 14-19 14-20 15-21 16-22 17-22 18-23 19-24 19-25 20-26 21-27 22-28 23-29 24-30 25-31 26-32 27-33 28-34 28-35 29-36 30-37 31-37 32-38 33-39 33-40 33-41 34-43 35-44 35-45 35-46 36-42 37-42 38-47 39-48 39-49 
49	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-6 7-7 8-8 8-9 8-10 9-11 10-11 11-12 11-13 12-14 13-15 14-16 15-17 16-18 17-19 18-20 
50	0-0 1-0 2-1 2-2 3-3 4-4 5-5 5-6 
51	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 7-8 8-9 9-9 10-10 11-11 12-12 13-13 14-14 14-15 
52	0-0 1-1 2-2 3-3 4-4 4-5 5-6 5-7 6-8 7-9 8-10 8-11 
53	0-0 1-1 2-3 3-2 4-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 12-14 13-15 14-17 14-18 15-16 16-19 17-19 18-20 19-21 20-22 21-22 22-23 22-24 23-25 24-26 25-27 25-28 
54	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 6-8 7-9 8-10 9-13 10-14 11-14 12-14 13-14 14-14 15-11 16-12 17-12 18-18 19-17 20-15 20-16 21-19 22-20 22-21 
55	0-0 0-1 1-2 2-3 3-4 3-5 4-6 5-9 6-9 7-10 8-7 9-8 10-11 11-12 11-13 11-14 12-15 13-15 14-16 15-17 16-18 16-19 17-20 17-21 18-22 19-23 20-24 21-25 22-26 22-27 22-28 23-29 24-30 24-31 25-32 25-33 26-34 26-35 27-36 28-37 28-38 
56	0-0 0-1 1-2 2-3 3-9 4-9 5-4 6-5 7-6 8-7 8-8 9-11 10-10 11-12 12-12 13-13 14-14 
57	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-9 8-10 9-19 9-20 10-21 11-22 12-11 12-12 12-13 13-14 13-15 13-16 14-17 15-17 16-18 17-23 
58	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 6-8 7-9 7-10 7-11 8-12 9-13 10-14 11-15 11-16 12-17 13-18 14-19 15-20 16-20 17-21 17-22 18-23 19-24 20-25 21-26 22-27 23-28 24-29 25-30 26-31 27-32 27-33 28-40 29-41 30-42 31-42 32-34 32-35 33-36 34-37 35-38 36-39 37-43 38-44 39-45 39-46 40-47 41-48 41-49 42-50 43-51 44-52 
59	0-0 1-1 2-2 3-3 4-5 5-4 6-6 7-7 8-8 9-9 10-9 11-10 11-11 11-12 12-13 13-14 14-15 15-15 16-16 17-16 18-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 
60	0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7 7-8 7-9 8-10 9-11 10-12 11-13 12-14 13-15 14-16 15-17 16-18 17-19 18-20 19-21 
61	0-0 1-1 2-2 3-3 4-4 5-4 6-5 6-6 7-7 8-8 9-9 9-10 10-11 11-12 12-13 13-14 14-14 15-15 16-15 17-16 18-17 
62	0-0 0-1 1-2 2-3 3-5 4-4 5-4 6-6 7-7 8-8 9-9 10-10 11-11 11-12 12-13 13-14 14-14 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 
63	0-0 1-1 2-3 3-3 4-4 5-2 6-8 7-8 8-5 9-6 9-7 10-9 11-10 12-11 13-12 14-13 15-14 16-15 16-16 17-17 18-18 19-19 20-21 21-21 22-21 23-20 24-20 25-22 26-22 27-22 28-22 29-23 30-24 31-25 32-26 33-27 34-29 35-28 36-31 37-30 38-32 39-33 40-33 41-33 42-34 42-35 43-36 44-36 45-37 46-38 46-39 47-40 47-41 47-42 47-43 48-44 49-45 50-46 
64	0-0 0-1 1-2 2-4 3-3 4-3 5-5 6-5 7-6 8-7 9-8 10-9 11-11 11-12 12-10 13-10 14-13 
65	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-12 14-12 15-14 16-15 17-16 18-17 19-17 20-18 21-19 22-20 23-21 24-22 
66	0-2 1-2 2-2 3-2 4-2 5-0 5-1 6-3 7-3 8-3 9-3 10-4 10-5 11-6 12-6 13-7 14-8 15-9 16-10 17-11 18-12 19-13 20-14 21-15 22-16 
67	0-0 1-1 2-2 2-3 3-4 4-5 4-6 4-7 5-8 6-8 7-10 7-11 8-12 8-13 9-9 10-14 11-15 11-16 12-17 13-18 13-19 13-20 13-21 13-22 13-23 13-24 14-25 15-26 16-27 17-27 18-28 19-28 20-29 21-29 22-30 22-31 23-32 24-33 25-33 26-33 27-34 27-35 28-36 29-37 30-38 31-38 32-39 33-40 34-41 35-43 36-42 37-42 38-44 39-45 40-46 41-47 42-49 42-50 43-48 44-48 45-51 46-52 47-53 48-54 49-55 50-55 51-56 52-57 53-58 54-59 55-60 
