27	0-0 1-0 2-1 2-2 3-3 3-4 4-5 5-6 6-7 7-8 8-9 8-10 9-11 10-12 11-13 
28	0-0 1-1 2-2 3-10 4-10 5-8 6-9 7-5 7-6 8-3 8-4 9-7 10-11 11-11 12-11 13-12 14-13 15-14 15-15 16-16 17-17 18-18 19-19 20-20 21-20 22-21 22-22 23-23 24-24 25-25 26-26 26-27 27-28 28-29 29-30 30-32 31-31 32-31 33-33 34-34 35-35 36-35 37-36 38-37 39-38 40-39 41-40 
29	0-0 1-1 2-2 3-3 4-4 5-5 6-6 6-7 7-8 8-10 9-9 10-9 11-11 
30	0-0 1-3 2-4 3-1 4-2 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-14 14-13 15-13 16-15 17-15 18-16 19-17 20-18 20-19 21-20 22-21 23-21 24-21 25-22 26-23 27-24 28-24 29-24 30-25 31-26 32-26 33-27 34-28 35-29 36-30 
31	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 
32	0-0 1-1 2-5 3-6 4-3 4-4 5-2 6-10 7-11 8-8 9-9 10-7 11-12 12-13 13-14 14-15 14-16 15-17 16-18 17-19 18-20 19-21 20-22 21-23 
33	0-0 0-1 1-2 2-3 2-4 2-5 3-6 4-9 5-10 6-11 6-12 6-13 7-7 7-8 8-14 8-15 9-16 10-17 11-18 12-24 13-23 14-20 15-19 16-19 17-21 17-22 18-25 
34	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 
35	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11 13-11 14-12 15-13 15-14 16-15 17-16 18-17 19-19 20-18 21-18 22-20 23-21 24-32 25-32 26-33 27-34 28-34 29-35 30-36 31-37 32-38 33-39 34-40 35-41 36-22 37-22 38-23 39-24 40-25 41-26 42-27 43-28 43-29 44-30 44-31 45-42 
36	0-0 1-0 2-1 3-2 4-3 5-4 6-4 7-5 8-6 9-7 10-8 11-8 12-8 13-8 14-9 15-9 16-9 17-9 18-10 19-11 20-12 20-13 21-14 21-15 21-16 22-17 23-18 24-19 24-20 25-21 26-22 27-23 28-24 29-25 30-26 31-27 32-28 33-29 34-30 34-31 35-32 36-32 37-33 
37	0-0 1-0 2-1 3-2 4-3 5-4 6-4 7-5 8-6 9-7 10-8 11-9 11-10 11-11 12-12 
38	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-5 8-13 9-12 10-12 11-6 12-6 13-7 13-8 14-9 15-9 16-11 17-11 18-10 19-10 20-16 21-15 22-14 23-14 24-17 25-18 26-20 27-19 28-21 29-24 30-25 31-26 32-26 33-27 34-27 35-22 35-23 36-28 37-30 37-31 38-29 39-29 40-33 41-32 42-34 
39	0-5 1-6 2-6 3-7 4-8 5-9 6-9 7-10 8-12 9-11 10-15 11-15 12-15 13-13 13-14 14-0 15-0 16-4 17-3 18-3 19-1 20-1 21-1 22-2 23-2 24-2 25-16 26-17 27-18 28-18 29-19 30-20 31-21 32-22 33-23 34-24 35-25 35-26 36-27 37-27 38-27 39-28 
40	0-0 1-0 2-0 3-0 4-1 4-2 5-3 6-4 7-5 8-6 8-7 9-8 10-8 11-9 12-10 13-10 14-11 15-12 16-13 17-14 18-15 19-16 20-17 21-18 22-19 23-20 24-21 25-22 26-23 27-24 
41	0-0 1-1 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 11-11 12-12 13-14 14-15 14-16 15-13 16-13 17-18 18-19 19-17 20-17 21-20 21-21 22-22 
42	0-0 1-1 2-2 3-3 4-4 5-4 6-4 7-5 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 
43	0-0 1-0 2-1 3-2 4-3 5-3 6-4 7-5 8-5 9-6 10-9 11-7 12-8 13-10 14-11 
44	0-0 1-1 2-1 3-2 4-2 5-2 6-3 
45	0-1 1-0 2-4 3-5 3-6 4-2 5-3 6-7 7-8 8-8 9-9 9-10 10-11 11-12 11-13 12-14 13-14 14-14 15-15 
46	0-0 1-0 2-1 3-2 4-2 5-2 6-3 7-4 8-5 9-5 10-6 11-7 12-8 13-9 14-10 15-10 16-11 17-12 18-14 19-13 20-13 21-17 22-16 23-15 24-18 25-19 
47	0-0 0-1 0-2 1-3 2-4 3-5 4-6 5-6 6-7 7-12 8-12 9-8 9-9 9-10 10-11 11-13 12-14 
48	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-5 8-6 8-7 9-8 10-9 11-10 12-11 13-11 14-12 15-13 16-14 17-14 18-15 19-16 20-17 21-18 
49	0-0 1-1 2-2 3-2 4-3 5-4 6-5 7-5 8-5 9-6 10-7 11-8 12-9 13-10 14-11 15-12 16-13 17-13 18-14 19-15 20-16 20-17 21-18 22-18 23-19 23-20 24-21 25-22 26-23 27-24 28-25 29-25 30-26 31-27 31-28 32-29 33-30 34-38 35-38 36-38 37-31 38-32 38-33 39-34 40-36 41-37 42-35 43-35 44-39 
50	0-1 1-0 2-0 3-2 4-2 5-2 6-3 7-4 8-5 9-6 10-7 11-8 12-8 13-9 14-10 15-11 
51	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-6 8-6 9-9 10-7 11-8 12-8 13-10 
52	0-4 0-5 0-6 1-0 1-1 1-2 2-3 3-3 4-7 5-8 6-9 7-10 8-11 9-12 10-13 11-14 12-15 13-16 14-17 15-18 15-19 15-20 16-21 17-22 18-22 19-23 20-24 21-25 22-25 23-26 24-27 24-28 25-29 25-30 25-31 
53	0-0 1-1 1-2 2-3 3-3 4-4 5-5 
54	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-5 8-6 9-7 10-8 11-9 12-9 13-10 14-11 
55	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 9-11 10-12 11-12 12-12 13-13 
56	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 7-8 8-9 9-10 10-11 
57	0-0 1-0 2-1 3-2 4-3 4-4 5-5 6-6 7-7 8-8 9-16 9-17 10-15 11-18 12-19 13-10 13-11 14-12 14-13 15-14 16-14 17-9 18-20 19-21 19-22 20-24 21-25 22-23 23-26 24-26 25-27 25-28 26-29 27-30 28-31 29-32 30-33 30-34 31-35 32-36 33-37 
58	0-1 1-0 2-2 2-3 2-4 3-5 4-6 5-7 6-8 7-9 8-10 9-13 10-13 11-13 12-11 13-11 14-12 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-23 26-23 27-23 28-24 29-25 30-28 31-26 32-27 33-29 34-30 
59	0-0 1-0 2-1 2-2 3-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-18 12-18 13-18 14-18 15-19 15-20 16-15 17-16 18-17 19-12 19-13 20-14 21-21 21-22 22-25 23-23 24-24 25-26 26-27 
60	0-0 1-1 2-2 3-3 4-4 5-5 6-11 7-11 8-11 9-10 10-10 11-8 12-8 13-6 14-7 15-9 16-9 17-9 18-9 19-9 20-12 
61	0-0 1-0 2-1 3-2 4-3 5-3 6-4 7-5 8-6 
62	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 11-12 12-13 13-14 14-15 15-16 16-17 
63	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-8 11-9 12-10 13-11 14-12 14-13 15-16 16-14 17-15 18-17 19-18 20-20 21-19 22-21 23-22 24-23 25-24 26-25 27-30 28-30 29-27 29-28 29-29 30-26 31-31 32-32 33-33 34-34 35-34 36-35 37-36 38-37 39-42 40-42 41-43 41-44 42-45 43-39 44-40 45-38 46-38 47-41 48-46 49-47 
64	0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7 7-8 8-9 8-10 9-11 
65	0-0 1-0 2-1 3-2 4-3 5-4 5-5 6-6 6-7 7-15 8-15 9-16 10-17 11-14 12-10 13-11 14-12 15-12 16-13 17-8 17-9 18-18 19-18 20-19 20-20 21-21 22-22 23-22 24-23 25-24 26-24 27-24 28-24 29-25 30-26 31-27 32-27 33-29 33-30 34-28 35-31 35-32 36-33 37-33 38-33 39-33 40-34 41-34 42-35 43-35 44-36 45-37 46-38 47-39 48-40 49-41 50-42 51-42 52-43 52-44 53-45 54-45 55-46 56-47 57-48 58-49 59-50 
66	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-7 9-8 10-8 11-9 12-10 13-11 13-12 14-13 15-13 16-14 17-15 18-16 19-17 19-18 19-19 20-21 21-20 22-20 23-22 23-23 24-24 25-25 26-26 
67	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-6 7-7 8-7 9-8 10-9 10-10 11-11 12-20 13-20 14-15 14-16 15-17 16-18 16-19 17-12 17-13 18-14 19-14 20-14 21-21 
68	0-0 1-0 2-1 3-2 4-2 5-3 6-4 7-5 8-5 9-5 10-5 11-5 12-5 13-6 14-7 14-8 15-15 16-15 17-15 18-10 18-11 18-12 18-13 19-9 20-9 21-14 22-18 22-19 22-20 23-16 24-17 25-21 26-22 27-23 27-24 28-25 
69	0-1 1-1 2-0 3-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 11-12 11-13 11-14 12-15 
70	0-0 1-0 2-1 2-2 3-3 4-4 5-5 6-6 
71	0-0 1-1 2-2 3-3 4-4 5-8 5-9 5-10 5-11 5-12 5-13 5-14 6-6 6-7 7-5 8-15 9-16 10-17 11-18 12-19 12-20 13-21 14-22 
72	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-14 16-15 17-16 17-17 18-18 19-18 20-19 21-19 22-20 22-21 23-22 24-22 25-22 26-23 26-24 27-25 28-26 29-27 30-28 31-29 32-31 33-30 34-32 35-33 36-34 37-37 38-38 39-39 40-40 41-40 42-35 43-36 44-41 
73	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 7-9 8-7 9-10 10-11 11-22 12-21 13-23 14-24 14-25 15-17 16-18 17-19 18-19 19-20 20-20 21-12 21-13 22-14 23-15 24-16 25-26 
74	0-0 0-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-10 9-9 10-9 11-12 12-11 13-11 14-13 15-14 16-15 17-16 18-18 18-19 19-17 20-17 21-20 22-20 23-21 24-23 25-22 26-22 27-24 
75	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-13 8-12 9-12 10-8 11-9 11-10 12-11 13-11 14-11 15-7 16-14 17-15 18-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-26 30-27 31-28 32-28 33-29 34-30 35-31 36-32 37-32 38-33 39-34 40-35 
76	0-0 1-1 2-3 3-4 4-2 5-2 6-2 7-5 7-6 8-7 9-8 10-9 11-10 12-11 13-11 14-12 15-13 16-13 17-13 18-14 19-15 20-15 21-16 21-17 22-18 23-19 24-20 
77	0-0 1-1 2-2 2-3 3-4 4-4 5-20 6-21 7-19 8-18 9-24 10-24 11-22 12-23 13-25 14-25 15-16 15-17 16-28 16-29 17-26 17-27 18-30 19-30 20-31 21-31 22-34 23-34 24-34 25-35 26-32 27-33 28-33 29-8 30-8 31-9 32-10 33-11 34-5 35-6 36-7 37-12 38-13 39-14 40-14 41-15 42-36 
78	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-8 10-11 11-12 12-12 13-9 14-10 15-13 16-14 17-15 18-16 19-16 20-17 21-21 22-21 23-22 24-20 25-18 25-19 26-23 
79	0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 8-6 9-6 10-7 11-7 12-7 13-8 14-9 15-10 16-10 17-11 18-12 19-13 20-14 21-15 22-16 23-17 24-18 25-18 26-19 
80	0-0 1-1 2-2 3-2 4-3 5-4 6-5 6-6 7-7 8-8 9-8 10-9 11-11 12-10 13-10 14-10 15-12 16-12 17-12 18-12 19-13 20-13 21-13 22-13 23-14 24-14 25-15 26-16 26-17 27-18 28-18 29-18 30-19 30-20 31-22 31-23 32-24 32-25 33-21 34-21 35-21 36-26 37-27 38-28 39-30 39-31 40-29 41-32 42-32 43-33 44-36 45-36 46-35 47-35 48-34 49-34 50-45 51-46 52-47 53-48 54-49 55-39 56-39 57-37 57-38 58-40 58-41 59-42 59-43 60-44 61-50 
81	0-1 1-1 2-2 3-3 4-3 5-0 6-0 7-4 
82	0-17 1-18 2-19 3-20 4-21 5-22 6-26 7-26 8-24 9-25 10-23 11-27 12-28 13-29 14-30 14-31 15-32 16-33 17-34 18-34 19-0 19-1 19-2 19-3 20-4 21-5 22-5 23-6 23-7 24-8 25-8 26-9 27-10 28-11 29-11 30-13 31-12 32-14 33-14 34-15 34-16 35-35 35-36 36-37 37-38 38-39 39-40 40-41 41-42 42-43 43-43 44-44 
83	0-0 1-1 2-2 3-4 4-4 5-3 6-5 7-5 8-6 9-6 10-7 11-8 12-9 13-10 14-10 15-11 16-12 17-13 17-14 18-15 19-16 20-17 21-17 22-18 23-19 24-20 25-21 
84	0-8 1-8 2-9 3-10 4-10 5-10 6-11 7-12 8-12 9-6 9-7 10-0 11-1 12-2 13-3 13-4 14-5 15-5 16-5 17-14 18-13 19-15 20-16 21-17 22-18 23-19 24-19 25-20 26-21 27-22 28-22 29-22 30-23 30-24 30-25 31-26 32-27 33-28 34-28 35-29 
85	0-0 0-1 1-2 1-3 2-4 3-4 4-5 5-6 6-7 7-9 7-10 8-8 9-8 10-11 11-11 12-11 13-12 14-13 15-18 16-14 16-15 17-16 18-17 19-19 20-20 20-21 21-22 22-23 23-24 
86	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 7-7 7-8 8-9 8-10 9-11 10-12 11-13 12-14 13-15 14-16 15-17 16-19 17-18 18-22 18-23 19-24 20-25 21-20 21-21 22-26 
87	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-7 9-8 10-9 11-9 12-10 13-11 14-12 14-13 15-14 16-15 17-16 18-17 19-17 20-17 21-18 22-19 23-20 23-21 24-23 25-22 26-24 27-28 28-25 28-26 29-27 30-29 31-30 32-31 33-32 34-33 35-34 36-36 36-37 37-35 38-35 39-38 39-39 40-40 41-41 
88	0-0 1-1 2-2 3-3 4-4 5-7 6-8 7-9 8-5 9-6 10-6 11-10 12-11 13-12 14-16 15-16 16-15 17-13 18-14 19-18 20-18 21-17 22-17 23-20 24-20 25-20 26-19 27-19 28-21 29-21 30-22 31-23 32-24 32-25 33-27 34-26 35-26 36-28 36-29 36-30 37-31 38-31 39-32 40-33 41-36 42-37 43-34 43-35 44-38 44-39 44-40 45-41 46-42 47-43 48-44 49-45 50-48 50-49 50-50 51-46 52-46 53-47 
89	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 16-17 17-18 18-19 19-20 20-21 
90	0-0 1-1 2-4 3-2 4-3 5-5 6-6 7-7 8-8 9-8 10-9 
91	0-0 1-0 2-1 2-2 3-3 4-4 5-5 6-6 7-9 7-10 8-7 9-8 10-11 11-12 12-13 12-14 12-15 12-16 13-17 14-18 15-19 16-20 17-21 18-22 19-23 20-24 21-25 22-27 22-28 23-26 24-29 25-30 
92	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 7-9 8-7 9-10 10-11 
93	0-0 1-1 2-2 2-3 3-4 4-5 5-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-13 13-13 14-14 14-15 15-16 16-17 17-19 18-18 19-18 20-20 21-21 22-22 23-22 24-23 25-24 26-25 26-26 26-27 27-28 28-28 29-28 30-28 31-28 32-30 32-31 33-29 34-32 34-33 35-34 36-35 37-36 38-36 39-37 39-38 40-39 41-40 42-41 43-42 44-42 45-43 46-44 47-45 48-45 49-45 50-46 51-47 52-48 53-49 54-50 55-51 56-52 57-53 58-54 59-55 
94	0-0 1-1 2-2 3-3 4-3 5-3 6-4 6-5 7-6 8-7 9-9 10-9 11-8 12-10 13-11 14-12 15-12 16-13 16-14 17-15 18-16 18-17 19-18 20-20 20-21 21-19 22-22 23-23 24-23 25-24 26-25 27-26 28-27 29-27 30-28 31-29 32-30 32-31 33-32 34-33 35-33 36-35 36-36 37-34 38-34 39-41 40-41 41-41 42-41 43-39 44-39 45-40 46-42 47-37 48-38 49-43 
95	0-0 1-1 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 13-13 14-14 15-15 16-15 17-16 18-17 19-18 20-19 
96	0-0 0-1 1-2 2-2 3-3 4-4 5-4 6-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 12-13 13-14 14-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-23 24-25 24-26 25-24 26-29 27-29 28-27 29-28 30-30 30-31 30-32 31-33 32-33 33-34 34-35 34-36 35-38 35-39 35-40 35-41 36-37 37-42 38-43 39-43 40-44 41-44 42-44 43-47 43-48 44-45 44-46 45-49 46-50 47-50 48-50 49-53 50-51 50-52 51-54 52-54 53-55 54-55 55-56 56-57 57-58 58-59 59-60 
97	0-4 1-4 2-5 3-6 4-7 4-8 5-0 5-1 6-2 7-3 8-10 8-11 9-9 10-9 11-12 12-13 13-14 14-14 15-15 16-16 17-17 18-27 19-25 20-26 21-28 22-29 23-30 24-21 25-22 25-23 26-24 27-18 27-19 28-20 29-31 
98	0-0 0-1 1-4 2-5 3-3 4-3 5-2 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-12 14-13 15-13 16-14 17-15 18-16 19-16 20-16 21-17 22-17 23-17 24-18 25-19 25-20 26-21 27-22 28-23 29-24 30-25 31-26 31-27 32-29 33-29 34-28 35-30 36-31 37-31 38-32 39-36 40-37 41-33 41-34 41-35 42-39 43-38 44-40 45-41 46-41 47-43 47-44 48-42 49-42 50-45 51-46 52-47 53-48 54-49 
99	0-2 0-3 1-4 1-5 2-0 3-1 4-6 4-7 4-8 5-9 5-10 
100	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-6 8-7 9-8 10-13 11-13 12-13 13-13 14-13 15-9 16-9 17-10 18-11 19-12 20-14 21-14 22-15 23-17 24-16 25-18 26-19 27-20 28-20 29-21 29-22 29-23 30-24 30-25 31-26 32-27 33-28 33-29 34-30 35-30 36-31 37-32 38-33 39-34 39-35 40-36 41-37 42-38 42-39 42-40 42-41 43-42 44-43 45-44 46-44 47-44 48-45 48-46 48-47 48-48 49-49 50-49 51-51 51-52 52-50 53-50 54-54 55-53 56-55 57-56 58-56 59-56 60-57 61-58 62-59 63-60 64-61 65-62 66-63 
101	0-0 1-1 2-2 3-3 4-4 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 23-23 24-24 25-25 26-26 26-27 27-28 28-29 29-30 30-31 31-32 32-33 32-34 33-35 34-36 35-37 36-38 37-39 38-40 
102	0-0 1-1 2-2 3-3 4-4 5-4 6-5 6-6 7-7 8-8 9-9 9-10 10-11 11-12 
103	0-0 0-1 1-2 2-3 3-4 4-5 5-6 6-7 
104	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 8-7 9-8 9-9 10-10 11-11 
105	0-2 1-3 2-4 3-0 4-1 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-16 18-16 19-17 19-18 20-19 21-20 21-21 22-22 22-23 22-24 23-25 23-26 24-27 24-28 25-29 26-30 27-31 28-32 29-33 30-34 31-35 
